address,price,beds,baths,sqft,lot_hoa_walk,agent,url,image
"1239 Vermont Ave NW #902, Washington, DC 20005, 2 beds, 2 baths","$449,000",2 beds,2 baths,788 sq ft,,(240) 497-1700,https://www.redfin.com/DC/Washington/1239-Vermont-Ave-NW-20005/unit-902/home/9872980,https://ssl.cdn-redfin.com/photo/235/islphoto/780/genIslnoResize.DCDC2205780_2.jpg
"343 NW Cedar St NW #316, Washington, DC 20012, 2 beds, 2.5 baths","$534,900",2 beds,2.5 baths,"1,156 sq ft",,(240) 497-1700,https://www.redfin.com/DC/Washington/343-Cedar-St-NW-20012/unit-316/home/10349900,https://ssl.cdn-redfin.com/photo/235/islphoto/752/genIslnoResize.DCDC2208752_0.jpg
"2425 L St NW #234, Washington, DC 20037, 1 bed, 1 bath","$700,000",1 bed,1 bath,812 sq ft,,(202) 234-3344,https://www.redfin.com/DC/Washington/2425-L-St-NW-20037/unit-234/home/22675295,https://ssl.cdn-redfin.com/photo/235/islphoto/038/genIslnoResize.DCDC2208038_0.jpg
"4424 1st Pl NE #31, Washington, DC 20011, 1 bed, 1 bath","$225,000",1 bed,1 bath,613 sq ft,,(202) 930-6868,https://www.redfin.com/DC/Washington/4424-1st-Pl-NE-20011/unit-31/home/10350089,https://ssl.cdn-redfin.com/photo/235/islphoto/404/genIslnoResize.DCDC2208404_0.jpg
"821 Oglethorpe St NE, Washington, DC 20011, 3 beds, 1.5 baths","$574,900",3 beds,1.5 baths,"1,640 sq ft",,(833) 335-7433,https://www.redfin.com/DC/Washington/821-Oglethorpe-St-NE-20011/home/10081546,https://ssl.cdn-redfin.com/photo/235/islphoto/114/genIslnoResize.DCDC2209114_0.jpg
"8005 13th St #311, Silver Spring, MD 20910, 1 bed, 1.5 baths","$398,000",1 bed,1.5 baths,"1,043 sq ft",,(301) 589-6555,https://www.redfin.com/MD/Silver-Spring/8005-13th-St-20910/unit-311/home/40458646,https://ssl.cdn-redfin.com/photo/235/islphoto/492/genIslnoResize.MDMC2188492_1.jpg
"920 I St NW #704, Washington, DC 20001, 1 bed, 1.5 baths","$749,000",1 bed,1.5 baths,830 sq ft,,(240) 497-1700,https://www.redfin.com/DC/Washington/920-I-St-NW-20001/unit-704/home/55187044,https://ssl.cdn-redfin.com/photo/235/islphoto/020/genIslnoResize.DCDC2203020_4.jpg
"601 Forrester St SE, Washington, DC 20032, 3 beds, 2 baths","$350,000",3 beds,2 baths,"1,088 sq ft",,(301) 251-1221,https://www.redfin.com/DC/Washington/601-Forrester-St-SE-20032/home/10170196,https://ssl.cdn-redfin.com/photo/235/islphoto/426/genIslnoResize.DCDC2207426_2.jpg
"5211 Macarthur Ter NW, Washington, DC 20016, 4 beds, 3 baths","$2,695,000",4 beds,3 baths,"3,206 sq ft",,(833) 335-7433,https://www.redfin.com/DC/Washington/5211-MacArthur-Ter-NW-20016/home/9943569,https://ssl.cdn-redfin.com/photo/235/islphoto/948/genIslnoResize.DCDC2205948_1.jpg
"1230 Holbrook Ter NE Unit G02, Washington, DC 20002, 3 beds, 2 baths","$259,900",3 beds,2 baths,"1,303 sq ft",,(301) 793-3614,https://www.redfin.com/DC/Washington/1230-Holbrook-Ter-NE-20002/unit-G02/home/191879996,https://ssl.cdn-redfin.com/photo/235/islphoto/096/genIslnoResize.DCDC2209096_0.jpg
"507 K St NE #2, Washington, DC 20002, 3 beds, 3.5 baths","$1,300,000",3 beds,3.5 baths,"2,102 sq ft",,(703) 522-1940,https://www.redfin.com/DC/Washington/507-K-St-NE-20002/unit-2/home/56610537,https://ssl.cdn-redfin.com/photo/235/islphoto/694/genIslnoResize.DCDC2208694_0.jpg
"3518 35th St NW, Washington, DC 20016, 3 beds, 3.5 baths","$1,999,000",3 beds,3.5 baths,"2,484 sq ft",,(202) 299-0424,https://www.redfin.com/DC/Washington/3518-35th-St-NW-20016/home/9975130,https://ssl.cdn-redfin.com/photo/235/islphoto/788/genIslnoResize.DCDC2208788_0.jpg
"4360 G St SE, Washington, DC 20019, 2 beds, 1 bath","$280,000",2 beds,1 bath,"1,152 sq ft",,(301) 850-0255,https://www.redfin.com/DC/Washington/4360-G-St-SE-20019/home/10139941,https://ssl.cdn-redfin.com/photo/235/islphoto/072/genIslnoResize.DCDC2209072_0.jpg
"327 Bryant St NE, Washington, DC 20002, 3 beds, 2 baths","$500,000",3 beds,2 baths,"1,938 sq ft",,(775) 237-8463,https://www.redfin.com/DC/Washington/327-Bryant-St-NE-20002/home/10074749,https://ssl.cdn-redfin.com/photo/235/islphoto/684/genIslnoResize.DCDC2205684_0.jpg
"674 Brandywine St SE, Washington, DC 20032, 3 beds, 2 baths","$435,000",3 beds,2 baths,"1,459 sq ft",,(571) 386-1075,https://www.redfin.com/DC/Washington/674-Brandywine-St-SE-20032/home/10168856,https://ssl.cdn-redfin.com/photo/235/islphoto/164/genIslnoResize.DCDC2206164_4.jpg
"329 Rhode Island Ave NE #303, Washington, DC 20002, 2 beds, 2.5 baths","$399,990",2 beds,2.5 baths,850 sq ft,$557 HOA; Very walkable,(703) 745-1212,https://www.redfin.com/DC/Washington/329-Rhode-Island-Ave-NE-20002/unit-303/home/40511437,https://ssl.cdn-redfin.com/photo/235/islphoto/074/genIslnoResize.DCDC2209074_0.jpg
"2829 Connecticut Ave NW #411, Washington, DC 20008, 1 bath","$234,900",— beds,1 bath,459 sq ft,$615 HOA; Community pool; Very walkable,(703) 266-7277,https://www.redfin.com/DC/Washington/2829-Connecticut-Ave-NW-20008/unit-411/home/9989193,https://ssl.cdn-redfin.com/photo/235/islphoto/958/genIslnoResize.DCDC2196958_0.jpg
"1341 H St NE Unit 4A, Washington, DC 20002, 1 bed, 1 bath","$579,739",1 bed,1 bath,882 sq ft,$345 HOA; Walker's paradise,(202) 547-3525,https://www.redfin.com/DC/Washington/1341-H-St-NE-20002/unit-4A/home/196247681,https://ssl.cdn-redfin.com/photo/235/islphoto/062/genIslnoResize.DCDC2209062_0.jpg
"3001 Veazey Ter NW #710, Washington, DC 20008, 2 beds, 2 baths","$575,000",2 beds,2 baths,"1,460 sq ft","$1,589 HOA; Garage; Community pool",(703) 378-8810,https://www.redfin.com/DC/Washington/3001-Veazey-Ter-NW-20008/unit-710/home/143706954,https://ssl.cdn-redfin.com/photo/235/islphoto/046/genIslnoResize.DCDC2209046_0.jpg
"1432 Montague St NW, Washington, DC 20011, 5 beds, 3 baths","$1,250,000",5 beds,3 baths,"2,916 sq ft","6,492 sq ft lot; 2 garage spots; Somewhat walkable",(301) 924-8200,https://www.redfin.com/DC/Washington/1432-Montague-St-NW-20011/home/10017993,https://ssl.cdn-redfin.com/photo/235/islphoto/678/genIslnoResize.DCDC2207678_0.jpg
"3015 24th St NE, Washington, DC 20018, 3 beds, 2.5 baths","$449,000",3 beds,2.5 baths,"2,079 sq ft",,(202) 286-1302,https://www.redfin.com/DC/Washington/3015-24th-St-NE-20018/home/10104633,https://ssl.cdn-redfin.com/photo/235/islphoto/078/genIslnoResize.DCDC2186078_2.jpg
"1309 SE E St SE #27, Washington, DC 20003, 3 beds, 3.5 baths","$1,250,000",3 beds,3.5 baths,"2,139 sq ft",,(202) 903-2200,https://www.redfin.com/DC/Washington/1309-E-St-SE-20003/unit-27/home/171548275,https://ssl.cdn-redfin.com/photo/235/islphoto/100/genIslnoResize.DCDC2208100_0.jpg
"15 S St NE #2, Washington, DC 20002, 4 beds, 4 baths","$799,990",4 beds,4 baths,"1,989 sq ft",,(202) 333-3320,https://www.redfin.com/DC/Washington/15-S-St-NE-20002/unit-2/home/145244998,https://ssl.cdn-redfin.com/photo/235/islphoto/880/genIslnoResize.DCDC2208880_0.jpg
"601 Pennsylvania Ave NW #812, Washington, DC 20004, 1 bed, 1.5 baths","$500,000",1 bed,1.5 baths,704 sq ft,,(202) 903-2200,https://www.redfin.com/DC/Washington/601-Pennsylvania-Ave-NW-20004/unit-812/home/9879805,https://ssl.cdn-redfin.com/photo/235/islphoto/786/genIslnoResize.DCDC2207786_2.jpg
"1002 Rhode Island Ave NE Unit T3, Washington, DC 20018, 2 beds, 2 baths","$297,700",2 beds,2 baths,750 sq ft,,(301) 298-1001,https://www.redfin.com/DC/Washington/1002-Rhode-Island-Ave-NE-20018/unit-T3/home/196245983,https://ssl.cdn-redfin.com/photo/235/islphoto/216/genIslnoResize.DCDC2208216_0.jpg
"1807 Valley Ter SE, Washington, DC 20032, 3 beds, 2.5 baths","$415,000",3 beds,2.5 baths,"2,100 sq ft",,(202) 234-3344,https://www.redfin.com/DC/Washington/1807-Valley-Ter-SE-20032/home/10162612,https://ssl.cdn-redfin.com/photo/235/islphoto/778/genIslnoResize.DCDC2208778_0.jpg
"3900 Watson Pl NW Unit 3F-A, Washington, DC 20016, 2 beds, 3 baths","$649,000",2 beds,3 baths,"1,500 sq ft",,(202) 333-1212,https://www.redfin.com/DC/Washington/3900-Watson-Pl-NW-20016/unit-3F-A/home/143496256,https://ssl.cdn-redfin.com/photo/235/islphoto/240/genIslnoResize.DCDC2208240_0.jpg
"3718 Harrison St NW, Washington, DC 20015, 6 beds, 3.5 baths","$2,350,000",6 beds,3.5 baths,"3,212 sq ft",,(202) 966-1400,https://www.redfin.com/DC/Washington/3718-Harrison-St-NW-20015/home/9971801,https://ssl.cdn-redfin.com/photo/235/islphoto/974/genIslnoResize.DCDC2208974_3.jpg
"1716 M St NE, Washington, DC 20002, 3 beds, 3.5 baths","$729,000",3 beds,3.5 baths,"2,500 sq ft",,(202) 333-1212,https://www.redfin.com/DC/Washington/1716-M-St-NE-20002/home/10109847,https://ssl.cdn-redfin.com/photo/235/islphoto/896/genIslnoResize.DCDC2208896_0.jpg
"2022 Columbia Rd NW #102, Washington, DC 20009, 2 beds, 2 baths","$1,261,000",2 beds,2 baths,"1,940 sq ft",,(202) 386-6330,https://www.redfin.com/DC/Washington/2022-Columbia-Rd-NW-20009/unit-102/home/9999509,https://ssl.cdn-redfin.com/photo/235/islphoto/984/genIslnoResize.DCDC2208984_0.jpg
"807 48th Pl NE, Washington, DC 20019, 6 beds","$530,000",6 beds,— baths,"1,995 sq ft",,(202) 370-7910,https://www.redfin.com/DC/Washington/807-48th-Pl-NE-20019/home/10124381,https://ssl.cdn-redfin.com/photo/235/islphoto/958/genIslnoResize.DCDC2208958_0.jpg
"1357 Lawrence St NE, Washington, DC 20017, 6 beds, 4.5 baths","$1,199,999",6 beds,4.5 baths,"3,168 sq ft",,(571) 386-1075,https://www.redfin.com/DC/Washington/1357-Lawrence-St-NE-20017/home/10091891,https://ssl.cdn-redfin.com/photo/235/islphoto/564/genIslnoResize.DCDC2205564_3.jpg
"1901 16th St NW #205, Washington, DC 20009, 1 bath","$245,000",— beds,1 bath,312 sq ft,,(301) 516-1212,https://www.redfin.com/DC/Washington/1901-16th-St-NW-20009/unit-205/home/9867817,https://ssl.cdn-redfin.com/photo/235/islphoto/950/genIslnoResize.DCDC2208950_0.jpg
"4100 W St NW #314, Washington, DC 20007, 1 bed, 1 bath","$275,000",1 bed,1 bath,721 sq ft,,(301) 298-1001,https://www.redfin.com/DC/Washington/4100-W-St-NW-20007/unit-314/home/9936774,https://ssl.cdn-redfin.com/photo/235/islphoto/942/genIslnoResize.DCDC2208942_0.jpg
"1374 C St NE, Washington, DC 20002, 2 beds, 1 bath","$598,000",2 beds,1 bath,768 sq ft,,(301) 433-8645,https://www.redfin.com/DC/Washington/1374-C-St-NE-20002/home/9913423,https://ssl.cdn-redfin.com/photo/235/islphoto/984/genIslnoResize.DCDC2204984_0.jpg
"555 Massachusetts Ave NW #901, Washington, DC 20001, 1 bed, 1 bath","$599,000",1 bed,1 bath,847 sq ft,,(202) 966-1400,https://www.redfin.com/DC/Washington/555-Massachusetts-Ave-NW-20001/unit-901/home/10347994,https://ssl.cdn-redfin.com/photo/235/islphoto/690/genIslnoResize.DCDC2208690_0.jpg
"313 Upshur St NW, Washington, DC 20011, 3 beds, 3 baths","$750,000",3 beds,3 baths,"1,352 sq ft",,(301) 850-0255,https://www.redfin.com/DC/Washington/313-Upshur-St-NW-20011/home/10064634,https://ssl.cdn-redfin.com/photo/235/islphoto/574/genIslnoResize.DCDC2208574_0.jpg
"2475 Virginia Ave NW #211, Washington, DC 20037, 1 bed, 1 bath","$220,000",1 bed,1 bath,825 sq ft,,(240) 497-1700,https://www.redfin.com/DC/Washington/2475-Virginia-Ave-NW-20037/unit-211/home/28455219,https://ssl.cdn-redfin.com/photo/235/islphoto/912/genIslnoResize.DCDC2208912_0.jpg
"4010 Q St SE, Washington, DC 20020, 4 beds, 2 baths","$479,900",4 beds,2 baths,"1,496 sq ft",,(410) 224-2200,https://www.redfin.com/DC/Washington/4010-Q-St-SE-20020/home/10137757,https://ssl.cdn-redfin.com/photo/235/islphoto/606/genIslnoResize.DCDC2204606_1.jpg
"2201 L St NW #515, Washington, DC 20037, 1 bath","$299,900",— beds,1 bath,518 sq ft,,(301) 251-1221,https://www.redfin.com/DC/Washington/2201-L-St-NW-20037/unit-515/home/9049936,https://ssl.cdn-redfin.com/photo/235/islphoto/210/genIslnoResize.DCDC2192210_1.jpg
"2710 Stanton Rd SE, Washington, DC 20020, 3 beds, 2.5 baths","$467,000",3 beds,2.5 baths,"1,530 sq ft",,(240) 724-6550,https://www.redfin.com/DC/Washington/2710-Stanton-Rd-SE-20020/home/10181500,https://ssl.cdn-redfin.com/photo/235/islphoto/590/genIslnoResize.DCDC2208590_1.jpg
"836 Xenia St SE, Washington, DC 20032, 3 beds, 2.5 baths","$435,000",3 beds,2.5 baths,"1,728 sq ft",,(240) 724-6550,https://www.redfin.com/DC/Washington/836-Xenia-St-SE-20032/home/10167824,https://ssl.cdn-redfin.com/photo/235/islphoto/790/genIslnoResize.DCDC2201790_2.jpg
"1324 S St SE, Washington, DC 20020, 3 beds, 2 baths","$317,500",3 beds,2 baths,"2,294 sq ft",,(202) 966-1400,https://www.redfin.com/DC/Washington/1324-S-St-SE-20020/home/10148802,https://ssl.cdn-redfin.com/photo/235/islphoto/696/genIslnoResize.DCDC2208696_1.jpg
"4030 Blaine St NE, Washington, DC 20019, 3 beds, 2.5 baths","$475,000",3 beds,2.5 baths,"1,584 sq ft",,(240) 724-6550,https://www.redfin.com/DC/Washington/4030-Blaine-St-NE-20019/home/10119894,https://ssl.cdn-redfin.com/photo/235/islphoto/618/genIslnoResize.DCDC2201618_2.jpg
"441 Delafield Pl NW, Washington, DC 20011, 3 beds, 2.5 baths","$765,000",3 beds,2.5 baths,"1,608 sq ft",,(571) 386-1075,https://www.redfin.com/DC/Washington/441-Delafield-Pl-NW-20011/home/10060603,https://ssl.cdn-redfin.com/photo/235/islphoto/900/genIslnoResize.DCDC2208900_0.jpg
"1730 16th St NW #16, Washington, DC 20009, 2 beds, 2 baths","$499,000",2 beds,2 baths,869 sq ft,,(443) 360-1900,https://www.redfin.com/DC/Washington/1730-16th-St-NW-20009/unit-16/home/9865817,https://ssl.cdn-redfin.com/photo/235/islphoto/936/genIslnoResize.DCDC2208936_0.jpg
"1907 Good Hope Rd SE #211, Washington, DC 20020, 1 bed, 1 bath","$129,900",1 bed,1 bath,588 sq ft,,(301) 760-2136,https://www.redfin.com/DC/Washington/1907-Marion-Barry-Ave-SE-20020/unit-211/home/10184972,https://ssl.cdn-redfin.com/photo/235/islphoto/576/genIslnoResize.DCDC2208576_0.jpg
"76 Galveston Pl SW Unit E, Washington, DC 20032, 2 beds, 2 baths","$210,000",2 beds,2 baths,716 sq ft,,(301) 559-2212,https://www.redfin.com/DC/Washington/76-Galveston-Pl-SW-20032/unit-E/home/10171208,https://ssl.cdn-redfin.com/photo/235/islphoto/760/genIslnoResize.DCDC2208760_0.jpg
"437 New York Ave NW #1003, Washington, DC 20001, 1 bed, 1 bath","$496,000",1 bed,1 bath,691 sq ft,,(703) 229-8935,https://www.redfin.com/DC/Washington/437-New-York-Ave-NW-20001/unit-1003/home/23059712,https://ssl.cdn-redfin.com/photo/235/islphoto/266/genIslnoResize.DCDC2201266_0.jpg
"1954 Columbia Rd NW #112, Washington, DC 20009, 1 bath","$245,000",— beds,1 bath,487 sq ft,,(833) 335-7433,https://www.redfin.com/DC/Washington/1954-Columbia-Rd-NW-20009/unit-112/home/9999331,https://ssl.cdn-redfin.com/photo/235/islphoto/804/genIslnoResize.DCDC2208804_0.jpg
"5349 Call Pl SE, Washington, DC 20019, 3 beds, 2.5 baths","$455,000",3 beds,2.5 baths,"1,320 sq ft",,(301) 459-5040,https://www.redfin.com/DC/Washington/5349-Call-Pl-SE-20019/home/10180811,https://ssl.cdn-redfin.com/photo/235/islphoto/874/genIslnoResize.DCDC2208874_0.jpg
"1843 Mintwood Pl NW #207, Washington, DC 20009, 1 bed, 2 baths","$468,000",1 bed,2 baths,720 sq ft,,(202) 210-6093,https://www.redfin.com/DC/Washington/1843-Mintwood-Pl-NW-20009/unit-207/home/10002715,https://ssl.cdn-redfin.com/photo/235/islphoto/668/genIslnoResize.DCDC2208668_0.jpg
"1245 4th St SW Unit E 703, Washington, DC 20024, 1 bed, 1 bath","$299,999",1 bed,1 bath,835 sq ft,,(301) 423-6834,https://www.redfin.com/DC/Washington/1245-4th-St-SW-20024/unit-E-703/home/194362032,https://ssl.cdn-redfin.com/photo/235/islphoto/876/genIslnoResize.DCDC2208876_0.jpg
"1434 Potomac Ave SE #5, Washington, DC 20003, 1 bed, 1 bath","$350,000",1 bed,1 bath,510 sq ft,,(703) 242-0005,https://www.redfin.com/DC/Washington/1434-Potomac-Ave-SE-20003/unit-5/home/9918055,https://ssl.cdn-redfin.com/photo/235/islphoto/460/genIslnoResize.DCDC2208460_1.jpg
"800 4th St SW Unit S207, Washington, DC 20024, 1 bath","$249,000",— beds,1 bath,562 sq ft,,(240) 497-1700,https://www.redfin.com/DC/Washington/800-4th-St-SW-20024/unit-S207/home/12532110,https://ssl.cdn-redfin.com/photo/235/islphoto/862/genIslnoResize.DCDC2208862_0.jpg
"1111 23rd St NW Unit 4F, Washington, DC 20037, 2 beds, 2.5 baths","$2,695,000",2 beds,2.5 baths,"2,682 sq ft",,(202) 333-1212,https://www.redfin.com/DC/Washington/1111-23rd-St-NW-20037/unit-4F/home/10182872,https://ssl.cdn-redfin.com/photo/235/islphoto/732/genIslnoResize.DCDC2204732_0.jpg
"1245 13th St NW #902, Washington, DC 20005, 2 beds, 2 baths","$589,000",2 beds,2 baths,852 sq ft,$929 HOA; Garage; Walker's paradise,(202) 271-4570,https://www.redfin.com/DC/Washington/1245-13th-St-NW-20005/unit-902/home/9874864,https://ssl.cdn-redfin.com/photo/235/islphoto/452/genIslnoResize.DCDC2208452_0.jpg
"907 Perry Pl NE, Washington, DC 20017, 3 beds, 2 baths","$599,900",3 beds,2 baths,"1,728 sq ft","1,530 sq ft lot; Very walkable",(703) 518-8300,https://www.redfin.com/DC/Washington/907-Perry-Pl-NE-20017/home/10180137,https://ssl.cdn-redfin.com/photo/235/islphoto/182/genIslnoResize.DCDC2206182_2.jpg
"556 14th St SE, Washington, DC 20003, 3 beds, 1.5 baths","$750,000",3 beds,1.5 baths,"1,746 sq ft",Walker's paradise,(301) 850-1010,https://www.redfin.com/DC/Washington/556-14th-St-SE-20003/home/9917950,https://ssl.cdn-redfin.com/photo/235/islphoto/172/genIslnoResize.DCDC2201172_0.jpg
"1845 Vernon St NW, Washington, DC 20009, 4 beds, 3.5 baths","$3,499,000",4 beds,3.5 baths,"4,584 sq ft","1,733 sq ft lot; Garage; Walker's paradise",(202) 888-1127,https://www.redfin.com/DC/Washington/1845-Vernon-St-NW-20009/home/196198931,https://ssl.cdn-redfin.com/photo/235/islphoto/832/genIslnoResize.DCDC2208832_0.jpg
"2230 12th St NW, Washington, DC 20009, 3 beds, 2.5 baths","$949,000",3 beds,2.5 baths,"1,534 sq ft","1,100 sq ft lot; Garage; Walker's paradise",(240) 383-1350,https://www.redfin.com/DC/Washington/2230-12th-St-NW-20009/home/9873597,https://ssl.cdn-redfin.com/photo/235/islphoto/488/genIslnoResize.DCDC2208488_0.jpg
"1033 Newton St NE, Washington, DC 20017, 8 beds, 3.5 baths","$1,075,000",8 beds,3.5 baths,"4,917 sq ft",,(240) 497-1700,https://www.redfin.com/DC/Washington/1033-Newton-St-NE-20017/home/10087521,https://ssl.cdn-redfin.com/photo/235/islphoto/418/genIslnoResize.DCDC2190418_0.jpg
"854 Xenia St SE #2, Washington, DC 20032, 3 beds, 3 baths","$420,000",3 beds,3 baths,"1,738 sq ft",,(240) 383-1350,https://www.redfin.com/DC/Washington/854-Xenia-St-SE-20032/unit-2/home/195648877,https://ssl.cdn-redfin.com/photo/235/islphoto/758/genIslnoResize.DCDC2208758_0.jpg
"854 Xenia SE #1, Washington, DC 20032, 3 beds, 2 baths","$429,000",3 beds,2 baths,"1,738 sq ft",,(240) 383-1350,https://www.redfin.com/DC/Washington/854-Xenia-St-SE-20032/unit-1/home/195610679,https://ssl.cdn-redfin.com/photo/235/islphoto/236/genIslnoResize.DCDC2208236_1.jpg
"725 Kenyon St NW #1, Washington, DC 20010, 3 beds, 2.5 baths","$999,000",3 beds,2.5 baths,"2,023 sq ft",,(202) 386-6330,https://www.redfin.com/DC/Washington/725-Kenyon-St-NW-20010/unit-1/home/167635123,https://ssl.cdn-redfin.com/photo/235/islphoto/840/genIslnoResize.DCDC2202840_0.jpg
"509 Abel Ave, Capitol Heights, MD 20743, 3 beds, 2 baths","$270,000",3 beds,2 baths,"1,107 sq ft",,(410) 266-9005,https://www.redfin.com/MD/Capitol-Heights/509-Abel-Ave-20743/home/11021241,https://ssl.cdn-redfin.com/photo/235/islphoto/982/genIslnoResize.MDPG2157982_0.jpg
"1025 1st St SE #415, Washington, DC 20003, 2 beds, 2 baths","$650,000",2 beds,2 baths,"1,062 sq ft",,(202) 742-8555,https://www.redfin.com/DC/Washington/1025-1st-St-SE-20003/unit-415/home/39956015,https://ssl.cdn-redfin.com/photo/235/islphoto/784/genIslnoResize.DCDC2207784_0.jpg
"2633 Adams Mill Rd NW #103, Washington, DC 20009, 1 bed, 1 bath","$445,000",1 bed,1 bath,770 sq ft,,(202) 386-6330,https://www.redfin.com/DC/Washington/2633-Adams-Mill-Rd-NW-20009/unit-103/home/21647676,https://ssl.cdn-redfin.com/photo/235/islphoto/056/genIslnoResize.DCDC2208056_0.jpg
"1730 1st St NW #2, Washington, DC 20001, 3 beds, 2.5 baths","$849,000",3 beds,2.5 baths,"2,010 sq ft",,(202) 483-6300,https://www.redfin.com/DC/Washington/1730-1st-St-NW-20001/unit-2/home/45505574,https://ssl.cdn-redfin.com/photo/235/islphoto/466/genIslnoResize.DCDC2208466_1.jpg
"2600 Pennsylvania Ave NW Unit 601/6D, Washington, DC 20037, 2 beds, 2 baths","$959,000",2 beds,2 baths,"1,066 sq ft",,(202) 333-1212,https://www.redfin.com/DC/Washington/2600-Pennsylvania-Ave-NW-20037/unit-601-6D/home/195959810,https://ssl.cdn-redfin.com/photo/235/islphoto/382/genIslnoResize.DCDC2198382_2.jpg
"1424 22nd St SE, Washington, DC 20020, 1 bath","$349,999",— beds,1 bath,"1,584 sq ft",,(301) 424-9444,https://www.redfin.com/DC/Washington/1424-22nd-St-SE-20020/home/10146612,https://ssl.cdn-redfin.com/photo/235/islphoto/714/genIslnoResize.DCDC2208714_0.jpg
"1850 Ontario Pl NW, Washington, DC 20009, 3 beds, 1.5 baths","$1,100,000",3 beds,1.5 baths,"2,323 sq ft",,(202) 547-9200,https://www.redfin.com/DC/Washington/1850-Ontario-Pl-NW-20009/home/10006544,https://ssl.cdn-redfin.com/photo/235/islphoto/740/genIslnoResize.DCDC2208740_0.jpg
"4035 Benning Rd NE, Washington, DC 20019, 3 beds, 2 baths","$450,000",3 beds,2 baths,"1,268 sq ft",,(240) 383-1350,https://www.redfin.com/DC/Washington/4035-Benning-Rd-NE-20019/home/10119828,https://ssl.cdn-redfin.com/photo/235/islphoto/532/genIslnoResize.DCDC2207532_2.jpg
"2920 Chesapeake St NW, Washington, DC 20008, 5 beds, 5.5 baths","$5,095,000",5 beds,5.5 baths,"6,826 sq ft",,(301) 298-1001,https://www.redfin.com/DC/Washington/2920-Chesapeake-St-NW-20008/home/190703962,https://ssl.cdn-redfin.com/photo/235/islphoto/310/genIslnoResize.DCDC2201310_3.jpg
